,filename,simbad_name
2828,Database/TIC 255191560.csv,TIC 255191560
2829,Database/TIC 158647872.csv,TIC 158647872
2830,Database/TIC 120506209.csv,TIC 120506209
2831,Database/CoRoT-18.csv,TIC 37168957
2832,Database/WASP-19.csv,SPOCS 2745
2833,Database/TIC 250139971.csv,TIC 250139971
2834,Database/TIC 162695785.csv,TOI-1970
2835,Database/TIC 69402805.csv,TIC 69402805
2836,Database/TIC 11419876.csv,TIC 11419876
2837,Database/TIC 206496383.csv,TIC 206496383
2838,Database/TIC 81200079.csv,TIC 81200079
2839,Database/HD 81688.csv,TIC 105438311
2840,Database/Gaia DR1 5553647078872137088.csv,PLX 1477
2841,Database/TIC 102763144.csv,TIC 102763144
2842,Database/TIC 350074599.csv,TIC 350074599
2843,Database/TIC 233975043.csv,TIC 233975043
2844,Database/TIC 2670610.csv,TIC 2670610
2845,Database/TIC 260708537.csv,TOI-486
2846,Database/Kepler-74.csv,TIC 137903329
2847,Database/TIC 438702139.csv,TIC 438702139
2848,Database/TIC 55440537.csv,TIC 55440537
2849,Database/TIC 212296912.csv,TIC 212296912
2850,Database/TIC 200781244.csv,TIC 200781244
2851,Database/TIC 261462443.csv,TIC 261462443
2852,Database/TIC 402028045.csv,TIC 402028045
2853,Database/TIC 383429933.csv,TIC 383429933
2854,Database/Gl 581.csv,TIC 36853511
2855,Database/TIC 293547742.csv,TIC 293547742
2856,Database/TIC 468309671.csv,TIC 468309671
2857,Database/TIC 76834292.csv,TIC 76834292
2858,Database/TIC 231698181.csv,TIC 231698181
2859,Database/TIC 124612531.csv,TIC 124612531
2860,Database/TIC 189567373.csv,TIC 189567373
2861,Database/TIC 60857616.csv,TIC 60857616
2862,Database/TIC 439410069.csv,TIC 439410069
2863,Database/TIC 420652395.csv,TIC 420652395
2864,Database/TIC 41038121.csv,TIC 41038121
2865,Database/TIC 381003375.csv,TIC 381003375
2866,Database/TIC 114018671.csv,TOI-1011
2867,Database/TIC 139191168.csv,CD-45 14901
2868,Database/TIC 260357429.csv,TIC 260357429
2869,Database/TIC 219963624.csv,TIC 219963624
2870,Database/TIC 142206387.csv,TIC 142206387
2871,Database/TIC 37502604.csv,TIC 37502604
2872,Database/HD 109358.csv,TIC 458445966
2873,Database/TIC 158072072.csv,TIC 158072072
2874,Database/TIC 54018090.csv,TIC 54018090
2875,Database/TIC 446700193.csv,TIC 446700193
2876,Database/TIC 184398869.csv,TIC 184398869
2877,Database/TIC 394124583.csv,TIC 394124583
2878,Database/TIC 632613066.csv,TIC 632613066
2879,Database/Gaia DR2 2421632411232274688.csv,2MASS J00005823-1149253
2880,Database/HD 149026.csv,TIC 255930614
2881,Database/HD 120084.csv,TIC 284181945
2882,Database/TIC 711366839.csv,2MASS J06292339-0248499
2883,Database/TIC 144791155.csv,TIC 144791155
2884,Database/TIC 357019659.csv,TIC 357019659
2885,Database/HD 48265.csv,TIC 255781806
2886,Database/HD 19994.csv,TIC 49845357
2887,Database/TIC 143821943.csv,TIC 143821943
2888,Database/TIC 248853232.csv,TIC 248853232
2889,Database/TIC 336777402.csv,TIC 336777402
2890,Database/TIC 306047555.csv,TIC 306047555
2891,Database/HD 210302.csv,TIC 97402436
2892,Database/TIC 401608065.csv,TIC 401608065
2893,Database/TIC 188269990.csv,TIC 188269990
2894,Database/CoRoT-7.csv,TIC 280304863
2895,Database/TIC 237334931.csv,TIC 237334931
2896,Database/TIC 179348425.csv,TIC 179348425
2897,Database/TIC 37449822.csv,TIC 37449822
2898,Database/TIC 362576875.csv,TIC 362576875
2899,Database/TIC 11613065.csv,TIC 11613065
2900,Database/Gaia DR2 2395031273585836288.csv,PLX 5695
2901,Database/TIC 176521059.csv,TIC 176521059
2902,Database/TIC 393672713.csv,TIC 393672713
2903,Database/TIC 455030131.csv,TIC 455030131
2904,Database/TIC 35595665.csv,TIC 35595665
2905,Database/TIC 408314415.csv,TIC 408314415
2906,Database/HD 183263.csv,TIC 134245358
2907,Database/TIC 181589885.csv,TIC 181589885
2908,Database/TIC 260005670.csv,TIC 260005670
2909,Database/TIC 157910432.csv,TIC 157910432
2910,Database/TIC 437413557.csv,TIC 437413557
2911,Database/TIC 373916534.csv,TIC 373916534
2912,Database/TIC 319324516.csv,TIC 319324516
2913,Database/TIC 124403080.csv,TIC 124403080
2914,Database/TIC 156587945.csv,TIC 156587945
2915,Database/TIC 20180572.csv,TIC 20180572
2916,Database/TIC 246902275.csv,TIC 246902275
2917,Database/TIC 464903262.csv,TIC 464903262
2918,Database/Gaia DR2 6475174441563986304.csv,CD-52  9483
2919,Database/TIC 22529346.csv,Gaia DR2 5565050255701441664
2920,Database/TIC 332635310.csv,TIC 332635310
2921,Database/TIC 254692046.csv,TIC 254692046
2922,Database/TIC 403121771.csv,TIC 403121771
2923,Database/TIC 219221039.csv,TIC 219221039
2924,Database/TIC 145870698.csv,ASASSN-V J081303.97-343444.1
2925,Database/TIC 331103156.csv,TIC 331103156
2926,Database/TIC 259886373.csv,TIC 259886373
2927,Database/TIC 91641297.csv,TIC 91641297
2928,Database/TIC 30701850.csv,TIC 30701850
2929,Database/TIC 294097685.csv,TIC 294097685
2930,Database/TIC 189608533.csv,TIC 189608533
2931,Database/CoRoT-6.csv,TIC 130502317
2932,Database/TIC 148562158.csv,TIC 148562158
2933,Database/TIC 432373800.csv,TIC 432373800
2934,Database/OGLE-TR-132.csv,TIC 465144510
2935,Database/TIC 383218397.csv,TIC 383218397
2936,Database/TIC 266746662.csv,TIC 266746662
2937,Database/TIC 16855.csv,TIC 16855
2938,Database/TIC 357336603.csv,TIC 357336603
2939,Database/TIC 347695051.csv,TIC 347695051
2940,Database/TIC 6112116.csv,TIC 6112116
2941,Database/TIC 14725877.csv,TIC 14725877
2942,Database/TIC 214990792.csv,TIC 214990792
2943,Database/TIC 193136060.csv,TIC 193136060
2944,Database/TIC 341296353.csv,TIC 341296353
2945,Database/TIC 446444740.csv,TIC 446444740
2946,Database/TIC 98720809.csv,TIC 98720809
2947,Database/TIC 308377356.csv,TIC 308377356
2948,Database/TIC 320777130.csv,TIC 320777130
2949,Database/TIC 32001057.csv,TIC 32001057
2950,Database/TIC 248957280.csv,TIC 248957280
2951,Database/TIC 281371481.csv,TIC 281371481
2952,Database/HD 220773.csv,TIC 354326161
2953,Database/TIC 22395594.csv,TIC 22395594
2954,Database/TIC 263679099.csv,TIC 263679099
2955,Database/GJ 328.csv,TIC 265373654
2956,Database/HD 161797.csv,TIC 460067868
2957,Database/HD 164604.csv,TIC 406317882
2958,Database/HD 75898.csv,TIC 302580456
2959,Database/2MASS J19344300+4651099.csv,TIC 270619260
2960,Database/TIC 320264344.csv,TIC 320264344
2961,Database/TIC 441827144.csv,TIC 441827144
2962,Database/TIC 180262572.csv,TIC 180262572
2963,Database/TIC 287052191.csv,TIC 287052191
2964,Database/TIC 32707866.csv,TIC 32707866
2965,Database/TIC 248953025.csv,TIC 248953025
2966,Database/TIC 214416195.csv,TIC 214416195
2967,Database/TIC 189686901.csv,TIC 189686901
2968,Database/TIC 54837036.csv,TIC 54837036
2969,Database/TIC 377249704.csv,TIC 377249704
2970,Database/TIC 188401533.csv,TIC 188401533
2971,Database/TIC 231279823.csv,WISE J025009.58-530815.0
2972,Database/TIC 214517314.csv,TIC 214517314
2973,Database/TIC 115071316.csv,TIC 115071316
2974,Database/TIC 175740589.csv,TIC 175740589
2975,Database/TIC 279485093.csv,2MASS J03551613-1205567
2976,Database/TIC 32662807.csv,TIC 32662807
2977,Database/TIC 590274.csv,TIC 590274
2978,Database/TIC 152359413.csv,TIC 152359413
2979,Database/TIC 272546396.csv,TIC 272546396
2980,Database/TIC 189622735.csv,TIC 189622735
2981,Database/TIC 114960770.csv,TIC 114960770
2982,Database/TIC 102052882.csv,TIC 102052882
2983,Database/Kepler-75.csv,TIC 122785299
2984,Database/TIC 72977113.csv,TIC 72977113
2985,Database/TIC 403817046.csv,TIC 403817046
2986,Database/TIC 220536421.csv,TIC 220536421
2987,Database/TIC 422246633.csv,TIC 422246633
2988,Database/TIC 380699270.csv,TIC 380699270
2989,Database/TIC 333700479.csv,TIC 333700479
2990,Database/TIC 25752462.csv,TIC 25752462
2991,Database/HD 154857.csv,TIC 173552927
2992,Database/TIC 439399563.csv,2MASS J00041979-1631443
2993,Database/HD 184860.csv,PLX 4595
2994,Database/TIC 229109677.csv,TIC 229109677
2995,Database/TIC 452763353.csv,TIC 452763353
2996,Database/TIC 423443611.csv,TIC 423443611
2997,Database/TIC 157940833.csv,TIC 157940833
2998,Database/TIC 114435313.csv,TIC 114435313
2999,Database/TIC 420396041.csv,TIC 420396041
3000,Database/TIC 74420200.csv,TIC 74420200
3001,Database/HD 45350.csv,TIC 144132551
3002,Database/CoRoT-19.csv,TIC 42821097
3003,Database/TIC 32360983.csv,TIC 32360983
3004,Database/TIC 340482650.csv,TIC 340482650
3005,Database/TIC 89712532.csv,TIC 89712532
3006,Database/HAT-P-5.csv,TIC 76419763
3007,Database/TIC 211080657.csv,TIC 211080657
3008,Database/TIC 409829440.csv,TIC 409829440
3009,Database/TIC 77093037.csv,TIC 77093037
3010,Database/TIC 48795257.csv,TIC 48795257
3011,Database/CoRoT-25.csv,TIC 130038122
3012,Database/TIC 32268449.csv,TIC 32268449
3013,Database/WASP-24.csv,TIC 460396820
3014,Database/HD 109749.csv,SPOCS 2840
3015,Database/Gaia DR2 2413596935442139520.csv,Gaia DR2 2413596935442139520
3016,Database/TIC 192990045.csv,TIC 192990045
3017,Database/TIC 79020976.csv,TIC 79020976
3018,Database/HD 4203.csv,TIC 434225151
3019,Database/TIC 411977979.csv,TIC 411977979
3020,Database/HD 210277.csv,TIC 50227884
3021,Database/TIC 388237166.csv,TIC 388237166
3022,Database/TIC 39543054.csv,TIC 39543054
3023,Database/TIC 439403362.csv,TIC 439403362
3024,Database/TIC 143339115.csv,TIC 143339115
3025,Database/TIC 335868522.csv,TIC 335868522
3026,Database/TIC 49487273.csv,TIC 49487273
3027,Database/TIC 178622669.csv,TIC 178622669
3028,Database/TIC 237540344.csv,TIC 237540344
3029,Database/TIC 54959262.csv,TIC 54959262
3030,Database/TIC 395353076.csv,TIC 395353076
3031,Database/TIC 281793550.csv,TIC 281793550
3032,Database/TIC 72052060.csv,TIC 72052060
3033,Database/TIC 242323003.csv,TIC 242323003
3034,Database/TIC 69094113.csv,TIC 69094113
3035,Database/WASP-26.csv,TIC 32487566
3036,Database/CoRoT-27.csv,TIC 416136788
3037,Database/TIC 78382063.csv,TIC 78382063
3038,Database/HD 117207.csv,TIC 405501056
3039,Database/WASP-32.csv,TIC 427332229
3040,Database/TIC 269613621.csv,TIC 269613621
3041,Database/TIC 326396699.csv,TIC 326396699
3042,Database/TIC 160197982.csv,TIC 160197982
3043,Database/HAT-P-7.csv,TIC 424865156
3044,Database/TIC 114472728.csv,TIC 114472728
3045,Database/Kepler-6.csv,TIC 27916356
3046,Database/TIC 168441252.csv,TIC 168441252
3047,Database/HD 179079.csv,TIC 48917782
3048,Database/TIC 229052103.csv,TIC 229052103
3049,Database/TIC 51631133.csv,TIC 51631133
3050,Database/TIC 334137017.csv,TIC 334137017
3051,Database/TIC 56096602.csv,TIC 56096602
3052,Database/TIC 49244263.csv,TIC 49244263
3053,Database/TIC 130645536.csv,TIC 130645536
3054,Database/TIC 94178495.csv,TIC 94178495
3055,Database/TIC 421740295.csv,TIC 421740295
3056,Database/TIC 293510802.csv,TIC 293510802
3057,Database/TIC 259719464.csv,TIC 259719464
3058,Database/TIC 372315670.csv,TIC 372315670
3059,Database/TIC 60860697.csv,TIC 60860697
3060,Database/TIC 101534291.csv,TIC 101534291
3061,Database/TIC 323494153.csv,TIC 323494153
3062,Database/TIC 464405850.csv,TIC 464405850
3063,Database/TIC 102291873.csv,TIC 102291873
3064,Database/Kepler-77.csv,TIC 159098316
3065,Database/TIC 40082634.csv,TIC 40082634
3066,Database/TIC 351354256.csv,TIC 351354256
3067,Database/TIC 457432963.csv,TIC 457432963
3068,Database/TIC 207447357.csv,TIC 207447357
3069,Database/TIC 244089109.csv,TIC 244089109
3070,Database/TIC 380255458.csv,TIC 380255458
3071,Database/TIC 22030964.csv,TIC 22030964
3072,Database/TIC 326024285.csv,TIC 326024285
3073,Database/HD 154672.csv,TIC 380086262
3074,Database/TIC 422741418.csv,TIC 422741418
3075,Database/TIC 200781247.csv,TIC 200781247
3076,Database/TIC 108910514.csv,RAVE J190406.6-281211
3077,Database/TIC 49465009.csv,TIC 49465009
3078,Database/TIC 31774464.csv,TIC 31774464
3079,Database/TIC 389689344.csv,TIC 389689344
3080,Database/TIC 381024911.csv,TIC 381024911
3081,Database/TIC 136885683.csv,TIC 136885683
3082,Database/TIC 414070454.csv,TIC 414070454
3083,Database/TIC 109829137.csv,TIC 109829137
3084,Database/TIC 269180825.csv,TIC 269180825
3085,Database/TIC 309476845.csv,TIC 309476845
3086,Database/Gaia DR2 2357467317817073792.csv,2MASS J00540916-1801557
3087,Database/TIC 363716787.csv,TIC 363716787
3088,Database/HD 137510.csv,TIC 355810854
3089,Database/TIC 234516730.csv,TIC 234516730
3090,Database/HD 10780.csv,TIC 373694425
3091,Database/TIC 434710990.csv,TIC 434710990
3092,Database/TIC 15445551.csv,TIC 15445551
3093,Database/TIC 13807717.csv,TIC 13807717
3094,Database/TIC 259999047.csv,TIC 259999047
3095,Database/TIC 295680935.csv,TIC 295680935
3096,Database/TIC 232576362.csv,TIC 232576362
3097,Database/TIC 422692085.csv,TIC 422692085
3098,Database/TIC 344657681.csv,TIC 344657681
3099,Database/TIC 379098932.csv,TIC 379098932
3100,Database/TIC 96855460.csv,TIC 96855460
3101,Database/TIC 142494324.csv,TIC 142494324
3102,Database/TIC 82605074.csv,TIC 82605074
3103,Database/TIC 92136299.csv,TIC 92136299
3104,Database/TIC 67699049.csv,TIC 67699049
3105,Database/TIC 126910743.csv,TIC 126910743
3106,Database/TIC 73717937.csv,TIC 73717937
3107,Database/TIC 16630397.csv,TIC 16630397
3108,Database/TIC 31336477.csv,TIC 31336477
3109,Database/TIC 152571918.csv,TIC 152571918
3110,Database/TIC 248127641.csv,TIC 248127641
3111,Database/TIC 295936907.csv,TIC 295936907
3112,Database/TIC 88848244.csv,TIC 88848244
3113,Database/TIC 28117238.csv,TIC 28117238
3114,Database/TW Hya.csv,TIC 49178630
3115,Database/TIC 369533533.csv,TIC 369533533
3116,Database/TIC 248194676.csv,TIC 248194676
3117,Database/HD 136418.csv,Gaia EDR3 1392396172224832896
3118,Database/CoRoT-4.csv,TIC 36440357
3119,Database/TIC 152863598.csv,TIC 152863598
3120,Database/18 Del.csv,TIC 354489950
3121,Database/HD 216770.csv,TIC 47526465
3122,Database/HD 30652.csv,TIC 399665349
3123,Database/TIC 265610638.csv,TIC 265610638
3124,Database/TIC 318093199.csv,TIC 318093199
3125,Database/TIC 250080475.csv,TIC 250080475
3126,Database/TIC 399701996.csv,TIC 399701996
3127,Database/HD 66428.csv,TIC 73238215
3128,Database/TIC 130634720.csv,TIC 130634720
3129,Database/TIC 369707376.csv,TIC 369707376
3130,Database/TIC 397361078.csv,TIC 397361078
3131,Database/Gaia DR2 4996442863979758080.csv,2MASS J00143909-3947393
3132,Database/TIC 382393070.csv,TIC 382393070
3133,Database/HD 26965.csv,TIC 67772871
3134,Database/HD 107148.csv,TIC 66666079
3135,Database/TIC 23220549.csv,TIC 23220549
3136,Database/HD 142415.csv,TIC 342041655
3137,Database/TIC 327710325.csv,TIC 327710325
3138,Database/HD 142373.csv,TIC 157364190
3139,Database/TIC 92566472.csv,TIC 92566472
3140,Database/TIC 393388476.csv,TIC 393388476
3141,Database/TIC 317132886.csv,TIC 317132886
3142,Database/TIC 23270430.csv,TIC 23270430
3143,Database/TIC 57911824.csv,TIC 57911824
3144,Database/TIC 6980745.csv,TIC 6980745
3145,Database/TIC 242309774.csv,TIC 242309774
3146,Database/TIC 206031929.csv,TIC 206031929
3147,Database/TIC 64032649.csv,TIC 64032649
3148,Database/TIC 92730897.csv,TIC 92730897
3149,Database/TIC 409195267.csv,TIC 409195267
3150,Database/TIC 188043641.csv,TIC 188043641
3151,Database/TIC 469905613.csv,TIC 469905613
3152,Database/TIC 242937935.csv,1SWASP J035403.36+150830.1
3153,Database/TIC 292923823.csv,TIC 292923823
3154,Database/TIC 277550936.csv,TIC 277550936
3155,Database/TIC 33298241.csv,TIC 33298241
3156,Database/TIC 248209920.csv,TIC 248209920
3157,Database/CoRoT-5.csv,TIC 234112540
3158,Database/TIC 422127896.csv,TIC 422127896
3159,Database/TIC 281574212.csv,TIC 281574212
3160,Database/TIC 50171060.csv,TIC 50171060
3161,Database/TIC 148899760.csv,TIC 148899760
3162,Database/TIC 238009531.csv,TIC 238009531
3163,Database/GJ 317.csv,TIC 118608254
3164,Database/TIC 386985052.csv,TIC 386985052
3165,Database/TIC 49934962.csv,TIC 49934962
3166,Database/TIC 370230471.csv,TIC 370230471
3167,Database/TIC 281764250.csv,TIC 281764250
3168,Database/TIC 318707987.csv,TIC 318707987
3169,Database/TIC 32001054.csv,TIC 32001054
3170,Database/TIC 241510738.csv,TIC 241510738
3171,Database/TIC 447823044.csv,TIC 447823044
3172,Database/TIC 17335456.csv,TIC 17335456
3173,Database/TIC 158594702.csv,TIC 158594702
3174,Database/TIC 51917301.csv,TIC 51917301
3175,Database/TIC 211404370.csv,CD-30 18600
3176,Database/Gl 86.csv,TIC 220017951
3177,Database/OGLE2-TR-L9.csv,TIC 466840711
3178,Database/TIC 45687531.csv,TIC 45687531
3179,Database/TIC 45045365.csv,TIC 45045365
3180,Database/TIC 166836920.csv,2MASS J02393544-5000288
3181,Database/TIC 278614418.csv,TIC 278614418
3182,Database/TIC 193042682.csv,TIC 193042682
3183,Database/Gaia DR2 2443060381029678080.csv,BD-06  6324
3184,Database/TIC 7095233.csv,TIC 7095233
3185,Database/TIC 318038864.csv,TIC 318038864
3186,Database/TIC 292234186.csv,TIC 292234186
3187,Database/TIC 175734223.csv,TIC 175734223
3188,Database/TIC 342729629.csv,TIC 342729629
3189,Database/TIC 26357255.csv,TIC 26357255
3190,Database/TIC 34507428.csv,TIC 34507428
3191,Database/TIC 52957498.csv,TIC 52957498
3192,Database/TIC 282207871.csv,TIC 282207871
3193,Database/HD 130322.csv,TIC 189694184
3194,Database/TIC 53688090.csv,TIC 53688090
3195,Database/TIC 296725012.csv,TIC 296725012
3196,Database/TIC 140206488.csv,TIC 140206488
3197,Database/TIC 24048563.csv,TIC 24048563
3198,Database/TIC 38064734.csv,TIC 38064734
3199,Database/TIC 462304495.csv,TIC 462304495
3200,Database/Kepler-7.csv,TIC 121660904
3201,Database/TIC 267083739.csv,TIC 267083739
3202,Database/TIC 316781121.csv,TIC 316781121
3203,Database/gam01 leo.csv,PLX 2423
3204,Database/TIC 323246065.csv,TIC 323246065
3205,Database/TIC 149969625.csv,TIC 149969625
3206,Database/TIC 46686960.csv,TIC 46686960
3207,Database/HAT-P-6.csv,TIC 176899385
3208,Database/TIC 38126922.csv,TIC 38126922
3209,Database/TIC 232404332.csv,TIC 232404332
3210,Database/TIC 415761947.csv,TIC 415761947
3211,Database/TIC 461612949.csv,ASASSN-V J083701.26-440655.5
3212,Database/WASP-33.csv,TIC 129979528
3213,Database/CoRoT-26.csv,TIC 322388624
3214,Database/TIC 71353640.csv,TIC 71353640
3215,Database/TIC 98993377.csv,TIC 98993377
3216,Database/TIC 270582021.csv,TIC 270582021
3217,Database/TIC 250161098.csv,TIC 250161098
3218,Database/TIC 462159266.csv,TIC 462159266
3219,Database/TIC 311148485.csv,TIC 311148485
3220,Database/TIC 311426801.csv,TIC 311426801
3221,Database/Gaia DR2 5455756738314305152.csv,TYC 6646-1539-1
3222,Database/TIC 150322340.csv,TIC 150322340
3223,Database/TIC 317019578.csv,TIC 317019578
3224,Database/TIC 105607895.csv,TIC 105607895
3225,Database/TIC 38638012.csv,TIC 38638012
3226,Database/TIC 210419430.csv,TIC 210419430
3227,Database/TIC 204191276.csv,TIC 204191276
